ID,Title,Venue,Year,URL,DOI,OpenReview,Arxiv,Code,Video,Slide,Poster
229520,Server-side Adaptive Federated Learning over Wireless Mesh Network,Information Technology and Systems,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-33261-6_25,https://doi.org/10.1007/978-3-031-33261-6_25,,,,,,
229521,Personal Federated Learning via Momentum Target with Self-Improvement,Intelligent Systems and Networks,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-4725-6_31,https://doi.org/10.1007/978-981-99-4725-6_31,,,,,,
229522,Blockchain and Federated Learning Based Integrated Approach for Agricultural Internet of Things,Intelligent Systems and Networks,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-4725-6_30,https://doi.org/10.1007/978-981-99-4725-6_30,,,,,,
229523,"Federated Learning for IoT Applications, Attacks and Defense Methods",AI Embedded Assurance for Cyber Systems,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-42637-7_9,https://doi.org/10.1007/978-3-031-42637-7_9,,,,,,
229524,FedDroidADP: An Adaptive Privacy-Preserving Framework for Federated-Learning-Based Android Malware Classification System,"Knowledge Science, Engineering and Management",2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-40289-0_15,https://doi.org/10.1007/978-3-031-40289-0_15,,,,,,
229525,SPoiL: Sybil-Based Untargeted Data Poisoning Attacks in Federated Learning,Network and System Security,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-39828-5_13,https://doi.org/10.1007/978-3-031-39828-5_13,,,,,,
229526,Privacy-Preserving Federated Learning with Hierarchical Clustering to Improve Training on Non-IID Data,Network and System Security,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-39828-5_11,https://doi.org/10.1007/978-3-031-39828-5_11,,,,,,
229527,Federated Learning Based Collaboration Framework of Data Sharing for Intelligent Design of Residential Buildings,Proceedings of the 27th International Symposium on Advancement of Construction Management and Real Estate,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-3626-7_41,https://doi.org/10.1007/978-981-99-3626-7_41,,,,,,
229528,Examining Speaker and Keyword Uniqueness: Partitioning Keyword Spotting Datasets for Federated Learning with the Largest Differencing Method,Artificial Intelligence and Machine Learning,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-39144-6_11,https://doi.org/10.1007/978-3-031-39144-6_11,,,,,,
229529,RSITS: Road Safety Intelligent Transport System in Deep Federated Learning Assisted Fog Cloud Networks,Mobile Web and Intelligent Information Systems,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-39764-6_2,https://doi.org/10.1007/978-3-031-39764-6_2,,,,,,
229530,Generative Adversarial Networks in Federated Learning,Applications of Artificial Intelligence and Neural Systems to Data Science,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-3592-5_32,https://doi.org/10.1007/978-981-99-3592-5_32,,,,,,
229531,Privacy-Enhancing Techniques forGradients in Federated Machine Learning,"AI, IoT, Big Data and Cloud Computing for Industry 4.0",2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-29713-7_19,https://doi.org/10.1007/978-3-031-29713-7_19,,,,,,
229532,A Review of Client Selection Mechanisms in Heterogeneous Federated Learning,Advanced Intelligent Computing Technology and Applications,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-4742-3_63,https://doi.org/10.1007/978-981-99-4742-3_63,,,,,,
229533,Medical Image Segmentation Based on Federated Distillation Optimization Learning on Non-IID Data,Advanced Intelligent Computing Technology and Applications,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-4749-2_30,https://doi.org/10.1007/978-981-99-4749-2_30,,,,,,
229534,Fed-CSA: Channel Spatial Attention and Adaptive Weights Aggregation-Based Federated Learning for Breast Tumor Segmentation on MRI,Advanced Intelligent Computing Technology and Applications,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-4749-2_27,https://doi.org/10.1007/978-981-99-4749-2_27,,,,,,
229535,Client Selection Based on Diversity Scaling for Federated Learning on Non-IID Data,"Broadband Communications, Networks, and Systems",2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-40467-2_8,https://doi.org/10.1007/978-3-031-40467-2_8,,,,,,
229536,Use Case Scenario in Federated Learning-Based Intrusion Detection Systems,"Proceedings of International Conference on Data Analytics and Insights, ICDAI 2023",2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-3878-0_55,https://doi.org/10.1007/978-981-99-3878-0_55,,,,,,
229537,Federated Learning of Explainable Artificial Intelligence (FED-XAI): A Review,"Distributed Computing and Artificial Intelligence, 20th International Conference",2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-38333-5_32,https://doi.org/10.1007/978-3-031-38333-5_32,,,,,,
229538,Step-Wise Model Aggregation for Securing Federated Learning,"Distributed Computing and Artificial Intelligence, 20th International Conference",2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-38333-5_19,https://doi.org/10.1007/978-3-031-38333-5_19,,,,,,
229539,Weighting Schemes for Federated Learning in Heterogeneous and Imbalanced Segmentation Datasets,"Brainlesion: Glioma, Multiple Sclerosis, Stroke and Traumatic Brain Injuries",2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-33842-7_4,https://doi.org/10.1007/978-3-031-33842-7_4,,,,,,
229540,Distinguishing Good from Bad: Distributed-Collaborative-Representation-Based Data Fraud Detection in Federated Learning,"HCI in Business, Government and Organizations",2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-36049-7_19,https://doi.org/10.1007/978-3-031-36049-7_19,,,,,,
229541,PBPAFL: A Federated Learning Framework with Hybrid Privacy Protection for Sensitive Data,Digital Forensics and Cyber Crime,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-36574-4_24,https://doi.org/10.1007/978-3-031-36574-4_24,,,,,,
229542,Integration of Federated Learning to Smart Grid for Efficient and Secure Energy Distribution,Production Processes and Product Evolution in the Age of Disruption,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-34821-1_52,https://doi.org/10.1007/978-3-031-34821-1_52,,,,,,
229543,A Novel Framework for Multiagent Knowledge-Based Federated Learning Systems,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Cognitive Mimetics. The PAAMS Collection",2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-37616-0_25,https://doi.org/10.1007/978-3-031-37616-0_25,,,,,,
229544,GTG-CoL: A New Decentralized Federated Learning Based on Consensus for Dynamic Networks,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Cognitive Mimetics. The PAAMS Collection",2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-37616-0_24,https://doi.org/10.1007/978-3-031-37616-0_24,,,,,,
229545,Asynchronous Federated Learning Framework Based on Dynamic Selective Transmission,Advances in Swarm Intelligence,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-36625-3_16,https://doi.org/10.1007/978-3-031-36625-3_16,,,,,,
229546,Leader-Assisted Client Selection for Federated Learning in IoT via the Cooperation of Nearby Devices,Machine Learning for Networking,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-36183-8_12,https://doi.org/10.1007/978-3-031-36183-8_12,,,,,,
229547,Federated Learning for Wearable Sensor-Based Human Activity Recognition,Proceedings of 7th ASRES International Conference on Intelligent Technologies,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-1912-3_12,https://doi.org/10.1007/978-981-99-1912-3_12,,,,,,
229548,Plant Leaf Disease Detection and Classification with CNN and Federated Learning Approach,Intelligent Manufacturing Systems in Industry 4.0,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-1665-8_44,https://doi.org/10.1007/978-981-99-1665-8_44,,,,,,
229549,"A Review of Federated Learning: Algorithms, Frameworks and Applications",Towards new e-Infrastructure and e-Services for Developing Countries,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-34896-9_20,https://doi.org/10.1007/978-3-031-34896-9_20,,,,,,
229550,Experimental Comparison of Clustering Approaches for Personalized Federated Learning,Computational Science and Its Applications – ICCSA 2023 Workshops,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-37129-5_16,https://doi.org/10.1007/978-3-031-37129-5_16,,,,,,
229551,BTIMFL: A Blockchain-Based Trust Incentive Mechanism in Federated Learning,Computational Science and Its Applications – ICCSA 2023 Workshops,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-37111-0_13,https://doi.org/10.1007/978-3-031-37111-0_13,,,,,,
229552,Evaluation of Federated Learning Strategies on Industrial Time Series Fault Classification,Advances in Distributed Computing and Machine Learning,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-1203-2_36,https://doi.org/10.1007/978-981-99-1203-2_36,,,,,,
229553,FedGroup: A Federated Learning Approach for Anomaly Detection in IoT Environments,"Mobile and Ubiquitous Systems: Computing, Networking and Services",2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-34776-4_7,https://doi.org/10.1007/978-3-031-34776-4_7,,,,,,
229554,Resource Consumption of Federated Learning Approach Applied on Edge IoT Devices in the AGV Environment,Computational Science – ICCS 2023,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-36030-5_39,https://doi.org/10.1007/978-3-031-36030-5_39,,,,,,
229555,A Federated Learning Approach to Converting Photos to Sketch,Advances in Data-driven Computing and Intelligent Systems,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-0981-0_29,https://doi.org/10.1007/978-981-99-0981-0_29,,,,,,
229556,SMS Spam Detection Using Federated Learning,Proceedings of International Conference on Computational Intelligence and Data Engineering,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-0609-3_39,https://doi.org/10.1007/978-981-99-0609-3_39,,,,,,
229557,Anomaly Detection in Medical IoT Devices Using Federated Learning,Smart Trends in Computing and Communications,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-0769-4_25,https://doi.org/10.1007/978-981-99-0769-4_25,,,,,,
229558,COVID-19 Classification Algorithm Based on Privacy Preserving Federated Learning,Pervasive Computing Technologies for Healthcare,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-34586-9_13,https://doi.org/10.1007/978-3-031-34586-9_13,,,,,,
229559,Deep Reinforcement Learning Based Vehicle Selection for Asynchronous Federated Learning Enabled Vehicular Edge Computing,"Communications, Networking, and Information Systems",2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-3581-9_1,https://doi.org/10.1007/978-981-99-3581-9_1,,,,,,
229560,The Indoor Localization System Based on Federated Learning and RSS Using UWB-OFDM,International Conference on Advanced Intelligent Systems for Sustainable Development,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-35251-5_14,https://doi.org/10.1007/978-3-031-35251-5_14,,,,,,
229561,Group-Personalized Federated Learning for Human Activity Recognition Through Cluster Eccentricity Analysis,Engineering Applications of Neural Networks,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-34204-2_41,https://doi.org/10.1007/978-3-031-34204-2_41,,,,,,
229562,Forecasting Functional Time Series Using Federated Learning,Engineering Applications of Neural Networks,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-34204-2_40,https://doi.org/10.1007/978-3-031-34204-2_40,,,,,,
229563,Federated Learning to Improve Counterfactual Explanations for Sepsis Treatment Prediction,Artificial Intelligence in Medicine,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-34344-5_11,https://doi.org/10.1007/978-3-031-34344-5_11,,,,,,
229564,BPFL: Blockchain-Enabled Distributed Edge Cluster for Personalized Federated Learning,Advances in Computer Science and Ubiquitous Computing,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-1252-0_57,https://doi.org/10.1007/978-981-99-1252-0_57,,,,,,
229565,Random Forest in Federated Learning Setting,Advances in Computer Science and Ubiquitous Computing,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-1252-0_1,https://doi.org/10.1007/978-981-99-1252-0_1,,,,,,
229566,TL-SMOTE: Re-balancing Data in Federated Learning for Anomaly Detection,Advances in Computer Science and Ubiquitous Computing,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-1252-0_2,https://doi.org/10.1007/978-981-99-1252-0_2,,,,,,
229567,Privacy-Aware Intelligent Healthcare Services with Federated Learning Architecture and Reinforcement Learning Agent,Advances in Computer Science and Ubiquitous Computing,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-1252-0_78,https://doi.org/10.1007/978-981-99-1252-0_78,,,,,,
229568,"Efficient and Trustworthy Federated Learning-Based Explainable Anomaly Detection: Challenges, Methods, and Future Directions",Artificial Intelligence for Smart Manufacturing,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-30510-8_8,https://doi.org/10.1007/978-3-031-30510-8_8,,,,,,
229569,Client Selection Frameworks Within Federated Machine Learning: The Current Paradigm,Emerging Smart Technologies for Critical Infrastructure,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-29845-5_3,https://doi.org/10.1007/978-3-031-29845-5_3,,,,,,
229570,Abstract: Towards Real-world Federated Learning in Medical Image Analysis using Kaapana,Bildverarbeitung für die Medizin 2023,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-658-41657-7_31,https://doi.org/10.1007/978-3-658-41657-7_31,,,,,,
229571,Maritime Federated Learning for Decentralized On-Ship Intelligence,Artificial Intelligence Applications and Innovations,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-34107-6_16,https://doi.org/10.1007/978-3-031-34107-6_16,,,,,,
229572,"A Survey of Integrating Federated Learning with Smart Grids: Application Prospect, Privacy Preserving and Challenges Analysis",Big Data and Security,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-3300-6_21,https://doi.org/10.1007/978-981-99-3300-6_21,,,,,,
229573,Power Network Scheduling Strategy Based on Federated Learning Algorithm in Edge Computing Environment,Big Data and Security,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-3300-6_54,https://doi.org/10.1007/978-981-99-3300-6_54,,,,,,
229574,FLSwitch: Towards Secure and Fast Model Aggregation for Federated Deep Learning with a Learning State-Aware Switch,Applied Cryptography and Network Security,2023,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-33488-7_18,https://doi.org/10.1007/978-3-031-33488-7_18,,,,,,
